0,1
0.01,0.9999
0.02,0.9996
0.03,0.999101
0.04,0.998403
0.05,0.997506
0.06,0.996413
0.07,0.995124
0.08,0.993641
0.09,0.991965
0.1,0.990099
0.11,0.988045
0.12,0.985804
0.13,0.983381
0.14,0.980777
0.15,0.977995
0.16,0.975039
0.17,0.971912
0.18,0.968617
0.19,0.965158
0.2,0.961538
0.21,0.957763
0.22,0.953834
0.23,0.949758
0.24,0.945537
0.25,0.941176
0.26,0.93668
0.27,0.932053
0.28,0.9273
0.29,0.922424
0.3,0.917431
0.31,0.912326
0.32,0.907112
0.33,0.901795
0.34,0.896379
0.35,0.890869
0.36,0.885269
0.37,0.879585
0.38,0.87382
0.39,0.86798
0.4,0.862069
0.41,0.856091
0.42,0.850051
0.43,0.843953
0.44,0.837802
0.45,0.831601
0.46,0.825355
0.47,0.819068
0.48,0.812744
0.49,0.806387
0.5,0.8
0.51,0.793588
0.52,0.787154
0.53,0.780701
0.54,0.774234
0.55,0.767754
0.56,0.761267
0.57,0.754774
0.58,0.748279
0.59,0.741785
0.6,0.735294
0.61,0.72881
0.62,0.722335
0.63,0.715871
0.64,0.709421
0.65,0.702988
0.66,0.696573
0.67,0.690179
0.68,0.683807
0.69,0.677461
0.7,0.671141
0.71,0.664849
0.72,0.658588
0.73,0.652358
0.74,0.646162
0.75,0.64
0.76,0.633874
0.77,0.627786
0.78,0.621736
0.79,0.615726
0.8,0.609756
0.81,0.603828
0.82,0.597943
0.83,0.592101
0.84,0.586304
0.85,0.580552
0.86,0.574845
0.87,0.569184
0.88,0.563571
0.89,0.558005
0.9,0.552486
0.91,0.547016
0.92,0.541594
0.93,0.536222
0.94,0.530898
0.95,0.525624
0.96,0.5204
0.97,0.515225
0.98,0.5101
0.99,0.505025
1,0.5
1.01,0.495025
1.02,0.4901
1.03,0.485225
1.04,0.4804
1.05,0.475624
1.06,0.470898
1.07,0.466222
1.08,0.461595
1.09,0.457018
1.1,0.452489
1.11,0.448009
1.12,0.443577
1.13,0.439194
1.14,0.434858
1.15,0.430571
1.16,0.42633
1.17,0.422137
1.18,0.41799
1.19,0.41389
1.2,0.409836
1.21,0.405828
1.22,0.401865
1.23,0.397947
1.24,0.394073
1.25,0.390244
1.26,0.386458
1.27,0.382717
1.28,0.379018
1.29,0.375361
1.3,0.371747
1.31,0.368175
1.32,0.364644
1.33,0.361154
1.34,0.357705
1.35,0.354296
1.36,0.350926
1.37,0.347596
1.38,0.344305
1.39,0.341052
1.4,0.337838
1.41,0.334661
1.42,0.331521
1.43,0.328418
1.44,0.325351
1.45,0.322321
1.46,0.319326
1.47,0.316366
1.48,0.31344
1.49,0.310549
1.5,0.307692
1.51,0.304869
1.52,0.302078
1.53,0.299321
1.54,0.296595
1.55,0.293902
1.56,0.29124
1.57,0.288609
1.58,0.286008
1.59,0.283439
1.6,0.280899
1.61,0.278389
1.62,0.275908
1.63,0.273456
1.64,0.271032
1.65,0.268637
1.66,0.266269
1.67,0.263929
1.68,0.261616
1.69,0.259329
1.7,0.257069
1.71,0.254836
1.72,0.252627
1.73,0.250445
1.74,0.248287
1.75,0.246154
1.76,0.244045
1.77,0.241961
1.78,0.2399
1.79,0.237863
1.8,0.235849
1.81,0.233858
1.82,0.231889
1.83,0.229943
1.84,0.228019
1.85,0.226116
1.86,0.224235
1.87,0.222375
1.88,0.220536
1.89,0.218718
1.9,0.21692
1.91,0.215142
1.92,0.213383
1.93,0.211645
1.94,0.209925
1.95,0.208225
1.96,0.206543
1.97,0.20488
1.98,0.203236
1.99,0.201609
2,0.2
2.01,0.198409
2.02,0.196835
2.03,0.195278
2.04,0.193738
2.05,0.192215
2.06,0.190709
2.07,0.189218
2.08,0.187744
2.09,0.186286
2.1,0.184843
2.11,0.183416
2.12,0.182003
2.13,0.180606
2.14,0.179224
2.15,0.177857
2.16,0.176504
2.17,0.175165
2.18,0.17384
2.19,0.17253
2.2,0.171233
2.21,0.16995
2.22,0.16868
2.23,0.167423
2.24,0.166179
2.25,0.164948
2.26,0.16373
2.27,0.162525
2.28,0.161332
2.29,0.160151
2.3,0.158983
2.31,0.157826
2.32,0.156681
2.33,0.155548
2.34,0.154426
2.35,0.153315
2.36,0.152216
2.37,0.151128
2.38,0.150051
2.39,0.148985
2.4,0.147929
2.41,0.146884
2.42,0.145849
2.43,0.144825
2.44,0.14381
2.45,0.142806
2.46,0.141812
2.47,0.140827
2.48,0.139852
2.49,0.138887
2.5,0.137931
2.51,0.136984
2.52,0.136047
2.53,0.135119
2.54,0.134199
2.55,0.133289
2.56,0.132387
2.57,0.131494
2.58,0.13061
2.59,0.129734
2.6,0.128866
2.61,0.128007
2.62,0.127155
2.63,0.126312
2.64,0.125477
2.65,0.124649
2.66,0.12383
2.67,0.123018
2.68,0.122214
2.69,0.121417
2.7,0.120627
2.71,0.119845
2.72,0.11907
2.73,0.118303
2.74,0.117542
2.75,0.116788
2.76,0.116042
2.77,0.115302
2.78,0.114569
2.79,0.113842
2.8,0.113122
2.81,0.112409
2.82,0.111702
2.83,0.111001
2.84,0.110307
2.85,0.109619
2.86,0.108937
2.87,0.108261
2.88,0.107592
2.89,0.106928
2.9,0.10627
2.91,0.105618
2.92,0.104971
2.93,0.104331
2.94,0.103696
2.95,0.103066
2.96,0.102442
2.97,0.101824
2.98,0.10121
2.99,0.100603
3,0.1
3.01,0.0994026
3.02,0.0988103
3.03,0.0982231
3.04,0.097641
3.05,0.0970638
3.06,0.0964916
3.07,0.0959242
3.08,0.0953616
3.09,0.0948038
3.1,0.0942507
3.11,0.0937023
3.12,0.0931584
3.13,0.0926192
3.14,0.0920844
3.15,0.0915541
3.16,0.0910283
3.17,0.0905067
3.18,0.0899896
3.19,0.0894767
3.2,0.088968
3.21,0.0884635
3.22,0.0879631
3.23,0.0874669
3.24,0.0869747
3.25,0.0864865
3.26,0.0860023
3.27,0.085522
3.28,0.0850456
3.29,0.084573
3.3,0.0841043
3.31,0.0836393
3.32,0.0831781
3.33,0.0827205
3.34,0.0822666
3.35,0.0818163
3.36,0.0813696
3.37,0.0809264
3.38,0.0804868
3.39,0.0800506
3.4,0.0796178
3.41,0.0791885
3.42,0.0787625
3.43,0.0783398
3.44,0.0779205
3.45,0.0775044
3.46,0.0770915
3.47,0.0766818
3.48,0.0762753
3.49,0.075872
3.5,0.0754717
3.51,0.0750745
3.52,0.0746804
3.53,0.0742892
3.54,0.0739011
3.55,0.0735159
3.56,0.0731336
3.57,0.0727543
3.58,0.0723778
3.59,0.0720041
3.6,0.0716332
3.61,0.0712652
3.62,0.0708999
3.63,0.0705373
3.64,0.0701774
3.65,0.0698202
3.66,0.0694657
3.67,0.0691138
3.68,0.0687644
3.69,0.0684177
3.7,0.0680735
3.71,0.0677319
3.72,0.0673927
3.73,0.067056
3.74,0.0667218
3.75,0.06639
3.76,0.0660607
3.77,0.0657337
3.78,0.0654091
3.79,0.0650868
3.8,0.0647668
3.81,0.0644492
3.82,0.0641338
3.83,0.0638207
3.84,0.0635098
3.85,0.0632011
3.86,0.0628947
3.87,0.0625904
3.88,0.0622882
3.89,0.0619882
3.9,0.0616903
3.91,0.0613945
3.92,0.0611008
3.93,0.0608091
3.94,0.0605195
3.95,0.0602319
3.96,0.0599463
3.97,0.0596627
3.98,0.059381
3.99,0.0591013
4,0.0588235
4.01,0.0585477
4.02,0.0582737
4.03,0.0580016
4.04,0.0577314
4.05,0.057463
4.06,0.0571965
4.07,0.0569317
4.08,0.0566688
4.09,0.0564076
4.1,0.0561482
4.11,0.0558906
4.12,0.0556347
4.13,0.0553805
4.14,0.055128
4.15,0.0548772
4.16,0.0546281
4.17,0.0543806
4.18,0.0541348
4.19,0.0538906
4.2,0.0536481
4.21,0.0534071
4.22,0.0531677
4.23,0.0529299
4.24,0.0526937
4.25,0.052459
4.26,0.0522259
4.27,0.0519942
4.28,0.0517641
4.29,0.0515355
4.3,0.0513084
4.31,0.0510827
4.32,0.0508585
4.33,0.0506357
4.34,0.0504144
4.35,0.0501945
4.36,0.049976
4.37,0.0497589
4.38,0.0495432
4.39,0.0493289
4.4,0.0491159
4.41,0.0489043
4.42,0.048694
4.43,0.0484851
4.44,0.0482775
4.45,0.0480711
4.46,0.0478661
4.47,0.0476624
4.48,0.0474599
4.49,0.0472588
4.5,0.0470588
4.51,0.0468601
4.52,0.0466627
4.53,0.0464665
4.54,0.0462714
4.55,0.0460776
4.56,0.045885
4.57,0.0456936
4.58,0.0455034
4.59,0.0453143
4.6,0.0451264
4.61,0.0449396
4.62,0.0447539
4.63,0.0445694
4.64,0.0443861
4.65,0.0442038
4.66,0.0440226
4.67,0.0438425
4.68,0.0436635
4.69,0.0434856
4.7,0.0433088
4.71,0.043133
4.72,0.0429583
4.73,0.0427846
4.74,0.0426119
4.75,0.0424403
4.76,0.0422697
4.77,0.0421001
4.78,0.0419315
4.79,0.0417639
4.8,0.0415973
4.81,0.0414317
4.82,0.0412671
4.83,0.0411034
4.84,0.0409407
4.85,0.0407789
4.86,0.040618
4.87,0.0404581
4.88,0.0402992
4.89,0.0401411
4.9,0.039984
4.91,0.0398278
4.92,0.0396725
4.93,0.039518
4.94,0.0393645
4.95,0.0392118
4.96,0.0390601
4.97,0.0389091
4.98,0.0387591
4.99,0.0386099
5,0.0384615
5.01,0.038314
5.02,0.0381674
5.03,0.0380215
5.04,0.0378765
5.05,0.0377323
5.06,0.0375889
5.07,0.0374463
5.08,0.0373045
5.09,0.0371635
5.1,0.0370233
5.11,0.0368839
5.12,0.0367453
5.13,0.0366074
5.14,0.0364703
5.15,0.0363339
5.16,0.0361983
5.17,0.0360635
5.18,0.0359293
5.19,0.035796
5.2,0.0356633
5.21,0.0355314
5.22,0.0354002
5.23,0.0352698
5.24,0.03514
5.25,0.0350109
5.26,0.0348826
5.27,0.0347549
5.28,0.034628
5.29,0.0345017
5.3,0.0343761
5.31,0.0342511
5.32,0.0341269
5.33,0.0340033
5.34,0.0338804
5.35,0.0337581
5.36,0.0336365
5.37,0.0335155
5.38,0.0333952
5.39,0.0332755
5.4,0.0331565
5.41,0.0330381
5.42,0.0329203
5.43,0.0328031
5.44,0.0326866
5.45,0.0325706
5.46,0.0324553
5.47,0.0323406
5.48,0.0322265
5.49,0.0321129
5.5,0.032
5.51,0.0318877
5.52,0.0317759
5.53,0.0316647
5.54,0.0315541
5.55,0.0314441
5.56,0.0313346
5.57,0.0312257
5.58,0.0311174
5.59,0.0310096
5.6,0.0309023
5.61,0.0307957
5.62,0.0306895
5.63,0.0305839
5.64,0.0304789
5.65,0.0303744
5.66,0.0302704
5.67,0.0301669
5.68,0.030064
5.69,0.0299616
5.7,0.0298597
5.71,0.0297583
5.72,0.0296574
5.73,0.029557
5.74,0.0294572
5.75,0.0293578
5.76,0.0292589
5.77,0.0291606
5.78,0.0290627
5.79,0.0289653
5.8,0.0288684
5.81,0.0287719
5.82,0.028676
5.83,0.0285805
5.84,0.0284855
5.85,0.0283909
5.86,0.0282969
5.87,0.0282033
5.88,0.0281101
5.89,0.0280174
5.9,0.0279252
5.91,0.0278334
5.92,0.027742
5.93,0.0276511
5.94,0.0275607
5.95,0.0274706
5.96,0.0273811
5.97,0.0272919
5.98,0.0272032
5.99,0.0271149
6,0.027027
6.01,0.0269396
6.02,0.0268526
6.03,0.026766
6.04,0.0266798
6.05,0.026594
6.06,0.0265086
6.07,0.0264236
6.08,0.0263391
6.09,0.0262549
6.1,0.0261712
6.11,0.0260878
6.12,0.0260048
6.13,0.0259222
6.14,0.0258401
6.15,0.0257583
6.16,0.0256768
6.17,0.0255958
6.18,0.0255152
6.19,0.0254349
6.2,0.025355
6.21,0.0252754
6.22,0.0251963
6.23,0.0251175
6.24,0.0250391
6.25,0.024961
6.26,0.0248833
6.27,0.024806
6.28,0.024729
6.29,0.0246523
6.3,0.0245761
6.31,0.0245001
6.32,0.0244246
6.33,0.0243493
6.34,0.0242744
6.35,0.0241999
6.36,0.0241257
6.37,0.0240518
6.38,0.0239783
6.39,0.0239051
6.4,0.0238322
6.41,0.0237597
6.42,0.0236875
6.43,0.0236156
6.44,0.023544
6.45,0.0234728
6.46,0.0234019
6.47,0.0233313
6.48,0.023261
6.49,0.023191
6.5,0.0231214
6.51,0.023052
6.52,0.022983
6.53,0.0229143
6.54,0.0228459
6.55,0.0227777
6.56,0.0227099
6.57,0.0226424
6.58,0.0225752
6.59,0.0225083
6.6,0.0224417
6.61,0.0223753
6.62,0.0223093
6.63,0.0222435
6.64,0.0221781
6.65,0.0221129
6.66,0.022048
6.67,0.0219834
6.68,0.0219191
6.69,0.021855
6.7,0.0217912
6.71,0.0217277
6.72,0.0216645
6.73,0.0216016
6.74,0.0215389
6.75,0.0214765
6.76,0.0214144
6.77,0.0213525
6.78,0.0212909
6.79,0.0212296
6.8,0.0211685
6.81,0.0211077
6.82,0.0210471
6.83,0.0209868
6.84,0.0209268
6.85,0.020867
6.86,0.0208075
6.87,0.0207482
6.88,0.0206892
6.89,0.0206304
6.9,0.0205719
6.91,0.0205136
6.92,0.0204556
6.93,0.0203978
6.94,0.0203403
6.95,0.0202829
6.96,0.0202259
6.97,0.0201691
6.98,0.0201125
6.99,0.0200561
7,0.02
7.01,0.0199441
7.02,0.0198885
7.03,0.019833
7.04,0.0197779
7.05,0.0197229
7.06,0.0196682
7.07,0.0196137
7.08,0.0195594
7.09,0.0195053
7.1,0.0194515
7.11,0.0193979
7.12,0.0193445
7.13,0.0192913
7.14,0.0192383
7.15,0.0191856
7.16,0.019133
7.17,0.0190807
7.18,0.0190286
7.19,0.0189767
7.2,0.0189251
7.21,0.0188736
7.22,0.0188223
7.23,0.0187713
7.24,0.0187204
7.25,0.0186698
7.26,0.0186193
7.27,0.0185691
7.28,0.0185191
7.29,0.0184692
7.3,0.0184196
7.31,0.0183702
7.32,0.0183209
7.33,0.0182719
7.34,0.018223
7.35,0.0181744
7.36,0.0181259
7.37,0.0180777
7.38,0.0180296
7.39,0.0179817
7.4,0.017934
7.41,0.0178865
7.42,0.0178392
7.43,0.017792
7.44,0.0177451
7.45,0.0176983
7.46,0.0176518
7.47,0.0176054
7.48,0.0175591
7.49,0.0175131
7.5,0.0174672
7.51,0.0174216
7.52,0.0173761
7.53,0.0173308
7.54,0.0172856
7.55,0.0172406
7.56,0.0171958
7.57,0.0171512
7.58,0.0171068
7.59,0.0170625
7.6,0.0170184
7.61,0.0169744
7.62,0.0169307
7.63,0.0168871
7.64,0.0168436
7.65,0.0168004
7.66,0.0167573
7.67,0.0167143
7.68,0.0166716
7.69,0.0166289
7.7,0.0165865
7.71,0.0165442
7.72,0.0165021
7.73,0.0164601
7.74,0.0164183
7.75,0.0163767
7.76,0.0163352
7.77,0.0162938
7.78,0.0162527
7.79,0.0162116
7.8,0.0161708
7.81,0.01613
7.82,0.0160895
7.83,0.0160491
7.84,0.0160088
7.85,0.0159687
7.86,0.0159287
7.87,0.0158889
7.88,0.0158493
7.89,0.0158098
7.9,0.0157704
7.91,0.0157312
7.92,0.0156921
7.93,0.0156532
7.94,0.0156144
7.95,0.0155757
7.96,0.0155372
7.97,0.0154989
7.98,0.0154606
7.99,0.0154226
8,0.0153846
8.01,0.0153468
8.02,0.0153092
8.03,0.0152716
8.04,0.0152342
8.05,0.015197
8.06,0.0151599
8.07,0.0151229
8.08,0.0150861
8.09,0.0150493
8.1,0.0150128
8.11,0.0149763
8.12,0.01494
8.13,0.0149038
8.14,0.0148678
8.15,0.0148318
8.16,0.0147961
8.17,0.0147604
8.18,0.0147249
8.19,0.0146894
8.2,0.0146542
8.21,0.014619
8.22,0.014584
8.23,0.0145491
8.24,0.0145143
8.25,0.0144796
8.26,0.0144451
8.27,0.0144107
8.28,0.0143764
8.29,0.0143422
8.3,0.0143082
8.31,0.0142743
8.32,0.0142405
8.33,0.0142068
8.34,0.0141732
8.35,0.0141398
8.36,0.0141064
8.37,0.0140732
8.38,0.0140401
8.39,0.0140072
8.4,0.0139743
8.41,0.0139415
8.42,0.0139089
8.43,0.0138764
8.44,0.013844
8.45,0.0138117
8.46,0.0137795
8.47,0.0137474
8.48,0.0137155
8.49,0.0136836
8.5,0.0136519
8.51,0.0136202
8.52,0.0135887
8.53,0.0135573
8.54,0.013526
8.55,0.0134948
8.56,0.0134637
8.57,0.0134328
8.58,0.0134019
8.59,0.0133711
8.6,0.0133404
8.61,0.0133099
8.62,0.0132794
8.63,0.0132491
8.64,0.0132188
8.65,0.0131887
8.66,0.0131587
8.67,0.0131287
8.68,0.0130989
8.69,0.0130691
8.7,0.0130395
8.71,0.01301
8.72,0.0129805
8.73,0.0129512
8.74,0.012922
8.75,0.0128928
8.76,0.0128638
8.77,0.0128348
8.78,0.012806
8.79,0.0127773
8.8,0.0127486
8.81,0.01272
8.82,0.0126916
8.83,0.0126632
8.84,0.0126349
8.85,0.0126068
8.86,0.0125787
8.87,0.0125507
8.88,0.0125228
8.89,0.012495
8.9,0.0124673
8.91,0.0124397
8.92,0.0124121
8.93,0.0123847
8.94,0.0123573
8.95,0.0123301
8.96,0.0123029
8.97,0.0122758
8.98,0.0122488
8.99,0.0122219
9,0.0121951
9.01,0.0121684
9.02,0.0121418
9.03,0.0121152
9.04,0.0120887
9.05,0.0120624
9.06,0.0120361
9.07,0.0120099
9.08,0.0119837
9.09,0.0119577
9.1,0.0119318
9.11,0.0119059
9.12,0.0118801
9.13,0.0118544
9.14,0.0118288
9.15,0.0118032
9.16,0.0117778
9.17,0.0117524
9.18,0.0117271
9.19,0.0117019
9.2,0.0116768
9.21,0.0116517
9.22,0.0116268
9.23,0.0116019
9.24,0.0115771
9.25,0.0115523
9.26,0.0115277
9.27,0.0115031
9.28,0.0114786
9.29,0.0114542
9.3,0.0114299
9.31,0.0114056
9.32,0.0113814
9.33,0.0113573
9.34,0.0113333
9.35,0.0113093
9.36,0.0112855
9.37,0.0112617
9.38,0.0112379
9.39,0.0112143
9.4,0.0111907
9.41,0.0111672
9.42,0.0111437
9.43,0.0111204
9.44,0.0110971
9.45,0.0110739
9.46,0.0110507
9.47,0.0110277
9.48,0.0110047
9.49,0.0109818
9.5,0.0109589
9.51,0.0109361
9.52,0.0109134
9.53,0.0108908
9.54,0.0108682
9.55,0.0108457
9.56,0.0108233
9.57,0.0108009
9.58,0.0107786
9.59,0.0107564
9.6,0.0107342
9.61,0.0107121
9.62,0.0106901
9.63,0.0106682
9.64,0.0106463
9.65,0.0106245
9.66,0.0106027
9.67,0.010581
9.68,0.0105594
9.69,0.0105378
9.7,0.0105164
9.71,0.0104949
9.72,0.0104736
9.73,0.0104523
9.74,0.0104311
9.75,0.0104099
9.76,0.0103888
9.77,0.0103678
9.78,0.0103468
9.79,0.0103259
9.8,0.010305
9.81,0.0102842
9.82,0.0102635
9.83,0.0102429
9.84,0.0102223
9.85,0.0102017
9.86,0.0101813
9.87,0.0101609
9.88,0.0101405
9.89,0.0101202
9.9,0.0101
9.91,0.0100798
9.92,0.0100597
9.93,0.0100397
9.94,0.0100197
9.95,0.00999975
9.96,0.00997988
9.97,0.00996007
9.98,0.00994032
9.99,0.00992063
